conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1938966873867157776,2025-06-28 14:25:01+00:00,0,PT Timah Tbk (TINS) telah merilis Laporan Keuangan tahun 2024. Pendapatan $TINS meningkat 29 36% dibandingkan dengan periode yang sama pada tahun 2023 &amp; berhasil membalik Rugi yang Diatribusikan Kepada Pemilik Entitas Induk pada tahun 2023 menjadi Laba pada tahun 2024. #LK2024 https://t.co/5Ob8dmQLZ9,1938966873867157776,https://pbs.twimg.com/media/GuiYD0yaoAM6-yN.jpg,,in,,0,0,0,https://x.com/undefined/status/1938966873867157776,1079319056761507840,
1937743557823259127,2025-06-26 08:07:43+00:00,6,$TINS Sudah di Bottom nya 975 1020 Ada simmetrical Triangle besar Bulan Juli ini beriringan cut rates bakal ngebuat brekaout segitiga ke arah 2000 https://t.co/9qrmOfjSMB,1938147146043437478,https://pbs.twimg.com/media/GuWujswagAAGLy8.jpg,Gieehad,in,,0,1,0,https://x.com/undefined/status/1938147146043437478,1034308064,
1937121986343559262,2025-06-23 14:08:52+00:00,4,$TINS yang nyangkut masih dapat deviden bersabar dulu Balik ke 1300 jual dulu. masih VCP an. Sampai Fed Cut Rate https://t.co/DqWtJuSU89,1937150869780500510,https://pbs.twimg.com/media/GuIkcyaXMAADywA.jpg,Gieehad,in,,0,1,0,https://x.com/undefined/status/1937150869780500510,1034308064,
1937027156330336460,2025-06-23 05:57:22+00:00,0,$TINS gede juga walaupun beda dikit sm dividennya ±8%. alasannya mostly sama kyk PTBA https://t.co/rGWAtGf0Op,1937027178883162208,https://pbs.twimg.com/media/GuGz8xgWsAAxhsQ.jpg,prakaleo,in,,0,1,0,https://x.com/undefined/status/1937027178883162208,889857294208389120,
1934107482772894083,2025-06-22 15:33:25+00:00,6,$TINS Mgkn ex date gap down fibo ke 1060 Baru nge hammer habis itu. Udah dapat deviden habis itu rebound lagi. dari EW 2 Selama main swing amaan ini. kalau berhasil rebound menuju 1300. https://t.co/gzSyV8GDtI,1936809761435275596,https://pbs.twimg.com/media/GuDuNsUaEAAM08b.jpg,Gieehad,in,,0,2,0,https://x.com/undefined/status/1936809761435275596,1034308064,
1935914469286461845,2025-06-20 04:15:51+00:00,2,dividen hunter boleh dilirik 3 emiten yg cum date hari ini $PTBA $TINS $ANTM. masih lanjut diskon dotop IHSG kmrn. tp risikonya lanjut kebanting ex date nanti DYOR | Disclaimer On https://t.co/qMxL3raupA,1935914469286461845,https://pbs.twimg.com/media/Gt2_WVEXkAAnXfE.jpg,,in,,1,0,0,https://x.com/undefined/status/1935914469286461845,889857294208389120,
1935628079751422222,2025-06-19 10:45:28+00:00,0,@tigerleo90 @Saham_fess Masih pegang $TINS om leo?,1935650129060721011,,tigerleo90,in,,0,1,0,https://x.com/undefined/status/1935650129060721011,1145681336734081024,
1935334181783183445,2025-06-18 13:50:00+00:00,0,PT Timah Tbk (TINS) akan membagikan dividen tunai untuk tahun buku 2024 sebesar Rp474.658.213.034 atau Rp63 73 per saham. $TINS mencatatkan Laba yang Diatribusikan Kepada Pemilik Entitas Induk pada tahun buku 2024 sebesar Rp1.186.645.532.585. #Dividen https://t.co/UdOcm6DYRI,1935334181783183445,https://pbs.twimg.com/media/Gtujz8cW0AA852W.jpg,,in,,0,0,0,https://x.com/undefined/status/1935334181783183445,1079319056761507840,
1934507414256337167,2025-06-16 07:04:43+00:00,2,sebelum penutupan mending masuk $PTRO $TINS ato $INDY? https://t.co/Atllo60CdU,1934507414256337167,https://pbs.twimg.com/media/Gti_-PIbwAEUnq_.png,,in,,0,0,0,https://x.com/undefined/status/1934507414256337167,1794541716911075328,
1934489081553256567,2025-06-16 05:51:52+00:00,131,Rekap Pengumuman emiten yang bagi dividen per 16 Juni 2025 karena : $JTPE valuasi nya masih tinggi $PTBA yield tinggi $TINS berpotensi laba emiten ini bisa lebih tinggi di tahun ini dan berikutnya https://t.co/orYs2zIcNW,1934489081553256567,https://pbs.twimg.com/media/Gtiu6qwbcAEA7U7.png,,in,,0,2,8,https://x.com/undefined/status/1934489081553256567,1634788663,
1934468855658926293,2025-06-16 04:31:30+00:00,32,udah bikin morning star vcp ke 5. Masih bsa lanjut ini. $TINS. kalau gagal break 1300. vcp ke 6. https://t.co/DDC4nAHy9U,1934468855658926293,https://pbs.twimg.com/media/GtidLAUa4AANM7k.jpg,,in,,1,1,2,https://x.com/undefined/status/1934468855658926293,1034308064,
1933422418875539467,2025-06-13 07:13:23+00:00,0,Di sisi lain dua saham di bawah MIND ID lainnya yakni $ANTM dan $TINS juga bagi dividen. ANTM bagikan 100% laba sesuai ekspektasi TINS bagikan 40% laba di atas ekspektasi yang tadinya diperkirakan 30-35% dari laba bersih.,1933422429474542050,,Mikirduitcom,in,,0,1,0,https://x.com/undefined/status/1933422429474542050,1637433701247377410,
1930508509994783135,2025-06-13 02:29:11+00:00,0,@Gieehad mas $tins below buyback zone apakah udah invalid? atau masih tunggu ybs ultah?? ,1933350911671423010,,Gieehad,in,,0,1,0,https://x.com/undefined/status/1933350911671423010,71464526,
1933142669045490028,2025-06-12 13:27:40+00:00,2,@tigerleo90 @Gieehad Gw salah timing padahal kmrn2 udh profit keluar masuk di $TINS. Modal kecil deg deg serrr apakah yg em em an masih merasakan deg deg serr? https://t.co/KqoWsq5mLd,1933154236038328606,https://pbs.twimg.com/media/GtPxh1jaUAA7irE.jpg,tigerleo90,in,,0,1,0,https://x.com/undefined/status/1933154236038328606,1948903190,
1933124633362083957,2025-06-12 11:30:02+00:00,4,$TINS bagi dividen 40% dari laba bersih ~ 63/lembar https://t.co/X9mnOrB8Nv,1933124633362083957,https://pbs.twimg.com/media/GtPWYsKboAA3LGk.jpg,,in,,0,0,0,https://x.com/undefined/status/1933124633362083957,1011615020151521280,
1932774454381457907,2025-06-12 07:26:54+00:00,19,Salah satunya $TINS Dari april ke Juni saat Rally. Market Maker silih ganti pakai Sekuritas ritel. Dipecah ke beberapa akun isi puluhan M nya. $TINS berperan di logam jarang terlihar YP XL SQ OD kurva nya naik saat dia mulai rebound. Hari ini dia RUPS https://t.co/yUpPo4XSQZ,1933063444800156088,https://pbs.twimg.com/media/GtOe8LfbcAA8mQo.jpg,Gieehad,in,,0,3,0,https://x.com/undefined/status/1933063444800156088,1034308064,
1932379139706859974,2025-06-10 10:07:44+00:00,0,Bisa naik sampai berapa dan apakah sinyal perlawanan naik ini bisa menjadi sinyal dari sudah selesainya tren turun harga saham $TINS yang sudah berjalan dari akhir tahun lalu? Pembahasan selengkapnya bisa dibaca di sini https://t.co/ADUaxIh2GS,1932379143641198776,,wavetiga,in,,0,1,0,https://x.com/undefined/status/1932379143641198776,67387899,
1930520109988151787,2025-06-05 07:00:38+00:00,0,Di sisi lain bursa timah dan CPO berjalan lebih baik tapi dengan pertumbuhan yang lambat. Bursa timah juga didukung oleh $TINS sebagai penambang timah terbesar di Indo serta perusahaan swasta yang ada di Bangka sana.,1930520121208148125,,Mikirduitcom,in,,0,1,0,https://x.com/undefined/status/1930520121208148125,1637433701247377410,
1930508509994783135,2025-06-05 06:14:30+00:00,61,$TINS 3WS white soldier shooting star tidak berhasil nembus VCP an lagi. Area Buyback 1205 Selasa bearish harami rabu merah marobuzou kecil kamis ngelandai hammer atau tweezer bottom. Nunggu beliau ultah. let's see. https://t.co/aoA6XNVCby,1930508509994783135,https://pbs.twimg.com/media/GsqLQkBaMAAVDke.jpg,,in,,0,8,5,https://x.com/undefined/status/1930508509994783135,1034308064,
1930288535623610841,2025-06-04 15:40:24+00:00,88,$TINS harusnya Breakout besok lets see. Vcp 5 selesai. https://t.co/MkoaPBScig,1930288535623610841,https://pbs.twimg.com/media/GsnDMYTaAAApz-d.jpg,,in,,0,6,6,https://x.com/undefined/status/1930288535623610841,1034308064,
1930249322597171595,2025-06-04 13:49:22+00:00,1,@rizki_perdana77 Coba pantau $KPIG $APIC sama $TINS pak,1930260592151146966,,rizki_perdana77,in,,0,0,0,https://x.com/undefined/status/1930260592151146966,1901196976831762432,
1930228556556317059,2025-06-04 11:42:04+00:00,10,$TINS besok apakah lanjut? https://t.co/bXmM7J8Y26,1930228556556317059,https://pbs.twimg.com/media/GsmMnAqasAIHqaW.jpg,,in,,0,2,2,https://x.com/undefined/status/1930228556556317059,922761748381286400,
1929743230721212582,2025-06-03 03:33:33+00:00,2,$TINS MA200 bisa jadi support untuk saat ini. $MBMA 350 terlihat masih kokoh.,1929743230721212582,,,in,,0,0,0,https://x.com/undefined/status/1929743230721212582,922761748381286400,
1929534717805617290,2025-06-02 13:45:00+00:00,0,Pada 12 Juni 2025 pukul 16.00 WIB PT Timah Tbk (TINS) akan menyelenggarakan RUPS Tahunan. Pemegang saham $TINS yang namanya tercatat dalam Daftar Pemegang Saham pada 20 Mei 2025 pukul 16.00 WIB berhak hadir atau diwakili dalam acara tersebut. #RUPS https://t.co/mdwNiKqFLV,1929534717805617290,https://pbs.twimg.com/media/GscFkpGbgAAVKfv.jpg,,in,,0,0,0,https://x.com/undefined/status/1929534717805617290,1079319056761507840,
1929397175399641581,2025-06-02 04:38:27+00:00,15,$TINS melemah hari ini menurut saya akan ke MA200 dulu. $MBMA 350 bisa jadi support terdekat untuk saat ini jika closing below itu akan ke neckline IHnSnya.,1929397175399641581,,,in,,1,1,2,https://x.com/undefined/status/1929397175399641581,922761748381286400,
1926951563643256960,2025-05-26 10:43:38+00:00,17,$TINS masih zona beli Oversold RSI Freq analyzer tinggi terjaga uptren Simmetrical Triangle consolidaiton Target EW 1650. https://t.co/dKi2GsanlK,1926952358690353425,https://pbs.twimg.com/media/Gr3o9S_WkAEINaa.jpg,Gieehad,in,,0,1,2,https://x.com/undefined/status/1926952358690353425,1034308064,
1926061639666733350,2025-05-24 15:50:00+00:00,18,@cukhurukuque wuih asik Finance nya $BRIS oil nya $AKRA copper nya $AMMN sama $TINS boleh hahaha kalau repot 1 aja ga apa apa haturnuhun pa ,1926304684416843847,,cukhurukuque,in,,0,1,0,https://x.com/undefined/status/1926304684416843847,1034308064,
1925700521152622985,2025-05-23 11:05:21+00:00,17,$TINS Monopoli Timah di Indonesia utk bahan Baterai Liquidity Danantara Simetrical Triangle BA 1140 1190 Target terdeket EW 3 1980 BB EW4 1650 EW 5 1980. Sbnrnya masih ada potensi jauh ke EW 3 3550 dan EW 5 4020 https://t.co/dXqyu7Kk03,1925870663593558327,https://pbs.twimg.com/media/GroRKF2WwAEOD-I.jpg,Gieehad,in,,0,2,4,https://x.com/undefined/status/1925870663593558327,1034308064,
1925397877192556931,2025-05-22 05:43:54+00:00,3,Terakhir ada $TINS anak yang mau diasuh Danantara. Melihat kasus yang menimpanya kemarin tidak usah berharap dividen dari perusahaan ini Namun dengan cash perusahaan yang cukup jumbo TINS dapat membagikan 30% labanya sebagai dividen ~ 50/lembar https://t.co/3kbPFXc9Cw,1925427377632682450,https://pbs.twimg.com/media/Grh9W_0bMAA8FIz.jpg,calonMI,in,,1,0,0,https://x.com/undefined/status/1925427377632682450,1011615020151521280,
1925397877192556931,2025-05-22 03:46:40+00:00,4,Grup Inalum $ANTM $PTBA $TINS akan menyelenggarakan RUPS 12 Juni nanti Berapa potensi dividen dari masing-masing perusahaan?,1925397877192556931,,,in,,0,1,2,https://x.com/undefined/status/1925397877192556931,1011615020151521280,
1920793094724731376,2025-05-09 10:48:56+00:00,0,Bisa naik sampai berapa dan apakah sinyal perlawanan naik ini bisa menjadi sinyal dari berlanjutnya lagi tren naik harga saham $TINS yang sudah berjalan disepanjang tahun lalu? Pembahasan selengkapnya bisa dibaca disini https://t.co/JaDB3vpbCL,1920793099258753075,,wavetiga,in,,0,1,0,https://x.com/undefined/status/1920793099258753075,67387899,
1919682985458335937,2025-05-06 09:17:44+00:00,7,PT Bukit Asam $PTBA dan anak usaha MIND ID lainnya $ANTM dan $TINS akan menyelenggarakan Rapat Umum Pemegang Saham Tahunan (RUPST) pada 12 Juni 2025 Bau dividen jumbo https://t.co/3qBPZCXvkR,1919682985458335937,https://pbs.twimg.com/media/GqQVgCVbAAA2GJd.jpg,,in,,1,0,1,https://x.com/undefined/status/1919682985458335937,1011615020151521280,
1919670254373929268,2025-05-06 08:27:09+00:00,0,BSJP Selasa 06 Mei https://t.co/uyTN0aCGBL $SOLA $JATI $TINS $CUAN DISCLAIMER ON,1919670254373929268,,,in,,0,0,0,https://x.com/undefined/status/1919670254373929268,1901196976831762432,
1919109587346895022,2025-05-05 08:54:20+00:00,1,@NOTASLIMBOY langsung jual $TINS begitu lihat beritanya,1919314711201579052,,NOTASLIMBOY,in,,0,0,0,https://x.com/undefined/status/1919314711201579052,1211170006710358017,
1919166279375560765,2025-05-05 04:39:23+00:00,0,@narkosun langsung jual $TINS,1919250548777242634,,narkosun,in,,0,0,0,https://x.com/undefined/status/1919250548777242634,1211170006710358017,
1919036420033028271,2025-05-04 14:28:31+00:00,535,P korelasinya? Shm! $TINS https://t.co/ruDatg8NN8,1919036420033028271,https://pbs.twimg.com/media/GqHJdC4a4AAbDo2.jpg,,in,,13,29,44,https://x.com/undefined/status/1919036420033028271,1336580251493646343,
1088296814736945152,2019-01-24 04:45:54+00:00,0,Apa gara-gara ini $TINS tiba-tiba gerak? ,1088296814736945152,,,in,,0,0,0,https://x.com/undefined/status/1088296814736945152,59443509,
1091599968211689472,2019-02-02 07:31:28+00:00,0,Astaghfirullahhhhhhh pengen nangis aja liat $TINS wkwkwk dulu sempet mau beli di 900an skrg udah 1400an ajaaaaa astaga astaga astaga,1091599968211689472,,,in,,0,1,0,https://x.com/undefined/status/1091599968211689472,379535958,
1156525747336388608,2019-07-31 15:22:24+00:00,0,@indradivani @Paiy6 Bekasnya $TINS tuh ya ga sih? Nunggu dia nyentuh 600an cakep kali.,1156585913868333057,,justin_dra22,in,,0,1,0,https://x.com/undefined/status/1156585913868333057,514207687,
1158951128026898437,2019-08-07 04:00:55+00:00,0,emas dan timah ayoo pada naiikkk $ANTM $TINS,1158951128026898437,,,in,,0,0,0,https://x.com/undefined/status/1158951128026898437,78838683,
1161463104535797760,2019-08-14 02:22:37+00:00,0,Bye $tins sampai ketemu lagi,1161463104535797760,,,in,,0,0,0,https://x.com/undefined/status/1161463104535797760,78521054,
1164713262430085120,2019-08-23 01:37:35+00:00,0,Beli $TINS berdasarkan analisis teknikal (dan sebelumnya juga analisis fundamental) ternyata harganya makin turun. Padahal yakin naik.,1164713262430085120,,,in,,0,1,0,https://x.com/undefined/status/1164713262430085120,124760994,
1166545495533207552,2019-08-28 02:58:14+00:00,0,$TINS 99% konsesi tambang timah milik bumn ini,1166545495533207552,,,in,,0,0,0,https://x.com/undefined/status/1166545495533207552,226855590,
1168544473837527040,2019-09-02 15:21:27+00:00,0,Jadi gaes yang pegang $TINS besok siap2 ya ,1168544473837527040,,,in,,0,0,0,https://x.com/undefined/status/1168544473837527040,968389021968846848,
1169517166934159360,2019-09-05 07:53:51+00:00,0,Kamis 5 sept 2019 10:04:13 Beli $TINS di harga 1.090 14:50:02 Jual TINS di harga 1.235 Profit sehari bursa sebesar 13.3% Rekor baru untuk saya pribadi. Thank to me ,1169518992681103362,,xhansa08,in,,0,1,0,https://x.com/undefined/status/1169518992681103362,413065313,
1169535652238479362,2019-09-05 09:00:03+00:00,0,$TINS giliran lepas ngeroket hahaha beberapa bulan dikekepin ga jadi apa-apa,1169535652238479362,,,in,,0,2,0,https://x.com/undefined/status/1169535652238479362,80188976,
1171963289900707840,2019-09-12 01:46:36+00:00,0,Harga timah naik $TINS fast trade! https://t.co/CpPFseIqRR,1171963289900707840,https://pbs.twimg.com/media/EEOmZfrU0AEOvdT.png,,in,,0,1,1,https://x.com/undefined/status/1171963289900707840,968389021968846848,
1171963289900707840,2019-09-12 02:11:09+00:00,0,Alon alon seng penting kelakon $TINS https://t.co/Vu97QDK3Vv,1171969467850444801,https://pbs.twimg.com/media/EEOsBJxU8AASyOI.png,TraderSCBD,in,,0,1,0,https://x.com/undefined/status/1171969467850444801,968389021968846848,
1171963289900707840,2019-09-12 02:12:07+00:00,0,Nyentuh 1255 lepas aja $TINS nya,1171969710851682304,,TraderSCBD,in,,0,1,0,https://x.com/undefined/status/1171969710851682304,968389021968846848,
1171963289900707840,2019-09-12 09:04:54+00:00,0,Beneran kena 1255 $TINS nya,1172073588246994944,,TraderSCBD,in,,0,0,0,https://x.com/undefined/status/1172073588246994944,968389021968846848,
1191191092625981440,2019-11-04 03:11:02+00:00,0,$TINS trending mulu ye,1191191092625981440,,,in,,0,0,0,https://x.com/undefined/status/1191191092625981440,796775900536635393,
1329594372342464513,2020-11-20 01:22:25+00:00,0,@TradingDiary2 $INCO $TINS $HRUM $ANTM Mana ajadeh yg plg recommended aja,1329595924541100032,,TradingDiary2,in,,0,0,0,https://x.com/undefined/status/1329595924541100032,1170586096578678785,
1330700808606806019,2020-11-23 02:32:50+00:00,0,Ez money banget $TLKM - $WOOD - $BBKP - $TINS,1330700808606806019,,,en,,0,1,0,https://x.com/undefined/status/1330700808606806019,80520845,
1330730511984037888,2020-11-23 04:30:52+00:00,0,Curhat pagi ini disponsori oleh hilangnya chat WA karena ke reinstal otomatis pdhal pas ga ada backupnya butuh hape baru memori penuh... @zxcmans beli lah klo mmg butuh dpt lah dari ARA nya $SMBR Bisa ajaaaa ntar baru dpt klo $TINS ARA *ngarep,1330730511984037888,,,in,,0,1,0,https://x.com/undefined/status/1330730511984037888,565276312,
1333272312448045056,2020-11-30 06:47:25+00:00,0,@TradingDiary2 Pak $Tins sama $inco bagus ga buat invest dan masuknya sekarang ?,1333301592074846210,,TradingDiary2,in,,0,1,0,https://x.com/undefined/status/1333301592074846210,1030662782234968064,
1333970712067858432,2020-12-02 03:07:09+00:00,5,B. PERTAMBANGAN : $ADRO $ANTM $BOSS $BRMS $BYAN $ELSA $ENRG $FIRE $HRUM $INCO $ITMG $MDKA $PTBA $PTRO $SMMT $SMRU $TINS $WOWS $ZINC,1333970933783035907,,bicara_saham,in,,0,1,0,https://x.com/undefined/status/1333970933783035907,1260225541833027586,
1336192182919651329,2020-12-08 06:13:36+00:00,0,$INDY $TINS manteebb bgt daahhh diluar ekspektasii ️️,1336192182919651329,,,in,,0,0,0,https://x.com/undefined/status/1336192182919651329,169872839,
1339067724308180992,2020-12-16 04:39:58+00:00,0,Ayo @kaesangp $pgas nya gas terus jangan kalah sama $antm &amp; $tins ,1339067724308180992,,,in,,0,0,0,https://x.com/undefined/status/1339067724308180992,116358912,
1339063975078551552,2020-12-16 04:43:22+00:00,1,@jejekayy Jangan lupain temen nya juga $tins ️,1339068578532712450,,jedya_,in,,0,1,0,https://x.com/undefined/status/1339068578532712450,116358912,
1338683548941762568,2020-12-16 05:25:29+00:00,0,@hayaaliyazaki Iya $ANTM dah jual $TINS juga masih hold ,1339079176888877056,,hayaaliyazaki,in,,0,1,0,https://x.com/undefined/status/1339079176888877056,2435015898,
1339087029586468866,2020-12-16 05:56:41+00:00,0,Window dressing ini bikin geleng2 memang.... $MYOR $PGAS $TINS $TLKM ,1339087029586468866,,,in,,0,1,0,https://x.com/undefined/status/1339087029586468866,188234743,
1339097240867012608,2020-12-16 06:37:16+00:00,0,$jpfa $tins $antm $pgas terima kasih buat tiket bali PP nya,1339097240867012608,,,in,,0,0,0,https://x.com/undefined/status/1339097240867012608,116358912,
1339191644709535745,2020-12-16 12:52:23+00:00,0,Yg nyangkut di $tins sama $antm yg tabah ok,1339191644709535745,,,in,,0,0,0,https://x.com/undefined/status/1339191644709535745,1337790922206007296,
1341576768377876480,2020-12-23 05:15:26+00:00,0,@mediocrickey $TINS masih g ada tanda2 turun wkwk. Kalo $ZINC gw masih nyangkut tuh ,1341613364804374528,,,in,,0,0,0,https://x.com/undefined/status/1341613364804374528,46912711,
1343454424673308672,2020-12-28 07:11:09+00:00,0,Beli $TINS di harga 1000 pengen nambah tapi kayanya dah telat banget ,1343454424673308672,,,in,,0,0,0,https://x.com/undefined/status/1343454424673308672,1607352638,
1340962719936069634,2020-12-28 13:57:14+00:00,0,Day 4. Kesabaran dengan pemilihan waktu yang tepat. $TINS FP 2.8%hold untuk target 1600 up $EXCL hold untuk target 3000 $HKMU hold untuk traget 150 dan avg down di 115 $PGAS FP 1.9% hold untuk target 2000 https://t.co/pc36mB3UTD,1343556619787898881,https://pbs.twimg.com/media/EqVFePUVgAMNmTK.png,_jeeckh,in,,0,1,0,https://x.com/undefined/status/1343556619787898881,273732943,
1340962719936069634,2020-12-28 14:00:14+00:00,0,$TINS Sell 30% lot di FP 2.5% untuk menjaga buying power https://t.co/o2Y5OwxW3N,1343557373772800001,https://pbs.twimg.com/media/EqVF2F4U8AEjGmq.png,_jeeckh,in,,0,0,0,https://x.com/undefined/status/1343557373772800001,273732943,
1343692162207125504,2020-12-28 22:55:50+00:00,0,Subhanallaaah $ANTM ama $TINS gua udah abis kemareeen ,1343692162207125504,,,in,,0,0,0,https://x.com/undefined/status/1343692162207125504,1607352638,
1345965985136746497,2021-01-04 05:31:12+00:00,1,$TINS gak kena sentimen mobil listrik apa?,1345965985136746497,,,in,,0,0,0,https://x.com/undefined/status/1345965985136746497,1263137509313097728,
1346283513796911104,2021-01-05 02:32:57+00:00,0,yak siapa yang kegocek wkwkwk $TINS $ANTM $DUCK $IHSG https://t.co/SwWsGPTUaJ,1346283513796911104,https://pbs.twimg.com/media/Eq71oAtVkAE1Gb0.png,,in,,0,1,0,https://x.com/undefined/status/1346283513796911104,493905005,
1346296595361402880,2021-01-05 03:24:55+00:00,0,Lope yu lah buat kalian $antm $tins ga pernah ngecewain ga kaya si dia,1346296595361402880,,,in,,0,0,1,https://x.com/undefined/status/1346296595361402880,116358912,
1346360257958748162,2021-01-05 08:36:01+00:00,0,@edooodoe Wahah thank you km juga congrats dpt ARA seneng banget tadi pagi jualan $TINS 10% sore $INAF terbang ,1346374885182869505,,edooodoe,in,,0,0,0,https://x.com/undefined/status/1346374885182869505,171818372,
1346642202940739584,2021-01-06 02:18:15+00:00,20,$TINS merupakan HTF yg saya maksud tadi malam. Tapi perlu hati2 juga ya. Baca penjelasannya... Penjelasannya Chart 1. HTF nya adalah TINS... walaupun udah breakout tapi kita belom hari Jumat. Bisa aja hari Jumat candlenya closing dibawah garis breakout. 1/4 https://t.co/KWfZEhgdlk,1346642202940739584,https://pbs.twimg.com/media/ErA73UNUcAA1NxI.png,,in,,1,5,2,https://x.com/undefined/status/1346642202940739584,831032685808148480,
1347037231891030019,2021-01-07 04:27:57+00:00,0,$antm $tins $inco gacoor semuaa ,1347037231891030019,,,in,,0,1,0,https://x.com/undefined/status/1347037231891030019,81611479,
1347040076513964033,2021-01-07 04:39:15+00:00,0,Nda dapat $INCO $TINS pun jadi,1347040076513964033,,,in,,0,0,0,https://x.com/undefined/status/1347040076513964033,351487921,
1347040332760813569,2021-01-07 04:40:16+00:00,0,hari ini bumn lagi seger banget apalagi $TINS,1347040332760813569,,,in,,0,0,0,https://x.com/undefined/status/1347040332760813569,1116908269,
1347074255444267012,2021-01-07 06:55:04+00:00,0,$TINS ayuk ara bisa,1347074255444267012,,,in,,0,0,0,https://x.com/undefined/status/1347074255444267012,875036208,
